"team_location","athlete_display_name","athlete_jersey","athlete_headshot_href"
"Syracuse","Chris Gatty","34","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174290.png"
"Syracuse","Anthony Clayton","12","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5113370.png"
"Syracuse","Niko Ruffin","14","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4897403.png"
"Syracuse","Chance Westry","11","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683680.png"
"Rice","Keanu Dawes","24","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5060685.png"
"Rice","Max Fiedler","15","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431964.png"
"Rice","Mekhi Mason","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4905250.png"
"Rice","Alem Huseinovic","23","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702875.png"
"Rice","Travis Evee","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4593712.png"
"Rice","Andrew Akuchie","13","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5107142.png"
"Rice","Sam Alajiki","0","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4708166.png"
"Rice","Ifeanyi Ufochukwu","11","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5107141.png"
"Rice","Camp Wagner","12","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5175821.png"
"Rice","Gabe Warren","21","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5143603.png"
"Rice","Jackson Peakes","22","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4897555.png"
"Rice","Anthony Selden","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592663.png"
"Rice","George Perkins","30","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5107143.png"
"Rice","Cole Andrews-Heitz","10","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5175820.png"
"Rice","Noah Shelby","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4823977.png"
"Rice","Cameron Sheffield","5","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432321.png"
"Vanderbilt","Carter Lang","35","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4894460.png"
"Vanderbilt","Ven-Allen Lubin","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4684799.png"
"Vanderbilt","Tyrin Lawrence","0","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702530.png"
"Vanderbilt","Evan Taylor","12","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432122.png"
"Vanderbilt","Ezra Manjon","5","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432033.png"
"Vanderbilt","Colin Smith","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4684812.png"
"Vanderbilt","Tasos Kamateros","21","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4593838.png"
"Vanderbilt","Jason Rivera-Torres","23","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174288.png"
"Vanderbilt","Jordan Williams","10","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105561.png"
"Vanderbilt","Paul Lewis","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105279.png"
"Vanderbilt","Malik Presley","13","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4848631.png"
"Vanderbilt","Isaiah West","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683784.png"
"Vanderbilt","JaQualon Roberts","24","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4848644.png"
"Vanderbilt","Lee Dort","34","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683672.png"
"Vanderbilt","Coleson Messer","15","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174287.png"
"Vanderbilt","Miles Keeffe","25","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105281.png"
"Vanderbilt","Graham Calton","22","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4896466.png"
"UT Arlington","Shemar Wilson","22","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4897135.png"
"UT Arlington","Makaih Williams","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5176662.png"
"UT Arlington","Aaron Cash","00","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4896467.png"
"UT Arlington","Brandyn Talbot","5","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702054.png"
"UT Arlington","DaJuan Gordon","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432891.png"
"UT Arlington","Darrius Miles","24","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4897693.png"
"UT Arlington","Kade Douglas","13","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5176664.png"
"UT Arlington","Akili Vining","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5118079.png"
"UT Arlington","Fabio Basili","30","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5093248.png"
"UT Arlington","Sterling Gaston-Chapman","23","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4708216.png"
"UT Arlington","Freds Pauls Bagatskis","12","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105433.png"
"UT Arlington","Dwayne Koroma","11","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4703011.png"
"UT Arlington","Phillip Russell","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4701120.png"
"North Carolina","Harrison Ingram","55","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433618.png"
"North Carolina","Armando Bacot","5","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431674.png"
"North Carolina","Elliot Cadeau","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4869764.png"
"North Carolina","RJ Davis","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433176.png"
"North Carolina","Cormac Ryan","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397114.png"
"North Carolina","Jalen Washington","13","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433625.png"
"North Carolina","Jae'Lyn Withers","24","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431740.png"
"North Carolina","Seth Trimble","7","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4712836.png"
"North Carolina","Paxson Wojcik","8","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433125.png"
"North Carolina","James Okonkwo","32","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4897777.png"
"North Carolina","Zayden High","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4895793.png"
"North Carolina","Duwe Farris","34","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4701848.png"
"North Carolina","Rob Landry","22","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4902259.png"
"North Carolina","Creighton Lebo","14","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4701847.png"
"Georgia","Matthew-Alexander Moncrieffe","12","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4610395.png"
"Georgia","Russel Tchewa","54","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432888.png"
"Georgia","Silas Demary Jr.","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5054083.png"
"Georgia","Noah Thomasson","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4593752.png"
"Georgia","Jabri Abdur-Rahim","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432191.png"
"Georgia","Frank Anselem-Ibe","5","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4701842.png"
"Georgia","Blue Cain","0","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174661.png"
"Georgia","Justin Hill","11","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4702127.png"
"Georgia","RJ Melendez","15","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683738.png"
"Georgia","Jaden Newell","24","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105532.png"
"Georgia","Dylan James","13","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4895794.png"
"Georgia","Jalen DeLoach","23","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432483.png"
"Georgia","Markel Jennings","14","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174664.png"
"Georgia","RJ Sunahara","10","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174663.png"
"Georgia","Brandon Klatsky","22","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105530.png"
"Georgia","Lamariyon Jordan","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4894453.png"
"Virginia","Jacob Groves","34","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592583.png"
"Virginia","Andrew Rohde","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5109019.png"
"Virginia","Ryan Dunn","13","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4888725.png"
"Virginia","Isaac McKneely","11","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4712845.png"
"Virginia","Reece Beekman","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432187.png"
"Virginia","Tristan How","24","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105408.png"
"Virginia","Blake Buchanan","0","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5079838.png"
"Virginia","Jordan Minor","22","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4594263.png"
"Virginia","Bryce Walker","42","https://a.espncdn.com/combiner/i?img=/i/headshots/nophoto.png"
"Virginia","Elijah Gertrude","12","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5080790.png"
"Virginia","Leon Bond III","35","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4838704.png"
"Virginia","Taine Murray","10","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4692906.png"
"Virginia","Anthony Robinson","21","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5143921.png"
"Virginia","Desmond Roberts","5","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5174572.png"
"Virginia","Christian Bliss","30","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5142618.png"
"Virginia","Dante Harris","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4596531.png"
"Alabama","Dom Welch",NA,"https://a.espncdn.com/combiner/i?img=/i/headshots/nophoto.png"
"Stanford","Maxime Raynaud","42","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4898371.png"
"Stanford","Spencer Jones","14","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4592427.png"
"Stanford","Brandon Angel","23","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4590354.png"
"Stanford","Jared Bynum","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397194.png"
"Stanford","Michael Jones","13","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4396784.png"
"Stanford","Jaylen Thompson","24","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105634.png"
"Stanford","Max Murrell","10","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4585601.png"
"Stanford","James Keefe","22","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4433018.png"
"Stanford","Andrej Stojakovic","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5175007.png"
"Stanford","Roy Yuan","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5119992.png"
"Stanford","Benny Gealer","15","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105633.png"
"Stanford","Aidan Cammann","52","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5175009.png"
"Stanford","Cameron Grant","20","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5175008.png"
"Stanford","Josue Gil-Silva","25","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5119993.png"
"Stanford","Ryan Agarwal","11","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5105632.png"
"Stanford","Kanaan Carlyle","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4683761.png"
"Texas Southern","Grayson Carter","25","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397075.png"
"Texas Southern","Jahmar Young Jr.","2","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4396640.png"
"Texas Southern","Jonathan Cisse","11","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5177609.png"
"Texas Southern","Kehlin Farooq","20","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4897773.png"
"Texas Southern","PJ Henry","3","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4431987.png"
"Texas Southern","Xavier Ball","35","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4896922.png"
"Texas Southern","Kenny Hunter","1","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4432313.png"
"Texas Southern","Zaire Hayes","15","https://a.espncdn.com/combiner/i?img=/i/headshots/nophoto.png"
"Texas Southern","Mario Davis","23","https://a.espncdn.com/combiner/i?img=/i/headshots/nophoto.png"
"Texas Southern","Jaylen Wysinger","5","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5177608.png"
"Texas Southern","Zytarious Mortle","12","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5110173.png"
"Texas Southern","Kolby Granger","14","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4897772.png"
"Texas Southern","Deon Stroud","7","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4397866.png"
"Texas Southern","D'Andre Dues","24","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5107424.png"
"Texas Southern","Shaqir O'Neal","23","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/4684156.png"
"Texas Southern","Chris Craig","4","https://a.espncdn.com/i/headshots/mens-college-basketball/players/full/5110174.png"
"Tennessee State","Riggs Abner",NA,"https://a.espncdn.com/combiner/i?img=/i/headshots/nophoto.png"
"UT Arlington","Freds Pauls Bagatskis",NA,"https://a.espncdn.com/combiner/i?img=/i/headshots/nophoto.png"
