"on_court","stint_start_s","stint_end_s","g_date","opp","team"
"TRAMONMARK",1485,1389,"02-08-2023","Tulsa","Houston"
"MARCUSSASSER",1389,1333,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",1389,1333,"02-08-2023","Tulsa","Houston"
"JARACEWALKER",1389,1333,"02-08-2023","Tulsa","Houston"
"JWANROBERTS",1389,1333,"02-08-2023","Tulsa","Houston"
"EMANUELSHARP",1389,1333,"02-08-2023","Tulsa","Houston"
"MARCUSSASSER",1333,1200,"02-08-2023","Tulsa","Houston"
"JARACEWALKER",1333,1200,"02-08-2023","Tulsa","Houston"
"JWANROBERTS",1333,1200,"02-08-2023","Tulsa","Houston"
"EMANUELSHARP",1333,1200,"02-08-2023","Tulsa","Houston"
"TERRANCEARCENEAUX",1333,1200,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",1200,1094,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",1200,1094,"02-08-2023","Tulsa","Houston"
"JWANROBERTS",1200,1094,"02-08-2023","Tulsa","Houston"
"JARACEWALKER",1200,1094,"02-08-2023","Tulsa","Houston"
"MARCUSSASSER",1200,1094,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",1094,998,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",1094,998,"02-08-2023","Tulsa","Houston"
"JWANROBERTS",1094,998,"02-08-2023","Tulsa","Houston"
"JARACEWALKER",1094,998,"02-08-2023","Tulsa","Houston"
"MARCUSSASSER",1094,998,"02-08-2023","Tulsa","Houston"
"EMANUELSHARP",998,956,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",998,956,"02-08-2023","Tulsa","Houston"
"JARACEWALKER",998,956,"02-08-2023","Tulsa","Houston"
"MARCUSSASSER",998,956,"02-08-2023","Tulsa","Houston"
"REGGIECHANEY",998,956,"02-08-2023","Tulsa","Houston"
"EMANUELSHARP",956,892,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",956,892,"02-08-2023","Tulsa","Houston"
"JARACEWALKER",956,892,"02-08-2023","Tulsa","Houston"
"MARCUSSASSER",956,892,"02-08-2023","Tulsa","Houston"
"REGGIECHANEY",956,892,"02-08-2023","Tulsa","Houston"
"EMANUELSHARP",892,764,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",892,764,"02-08-2023","Tulsa","Houston"
"JARACEWALKER",892,764,"02-08-2023","Tulsa","Houston"
"MARCUSSASSER",892,764,"02-08-2023","Tulsa","Houston"
"REGGIECHANEY",892,764,"02-08-2023","Tulsa","Houston"
"EMANUELSHARP",764,527,"02-08-2023","Tulsa","Houston"
"TERRANCEARCENEAUX",764,527,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",764,527,"02-08-2023","Tulsa","Houston"
"JWANROBERTS",764,527,"02-08-2023","Tulsa","Houston"
"JAVIERFRANCIS",764,527,"02-08-2023","Tulsa","Houston"
"TERRANCEARCENEAUX",527,410,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",527,410,"02-08-2023","Tulsa","Houston"
"JWANROBERTS",527,410,"02-08-2023","Tulsa","Houston"
"MARCUSSASSER",527,410,"02-08-2023","Tulsa","Houston"
"JAVIERFRANCIS",527,410,"02-08-2023","Tulsa","Houston"
"TERRANCEARCENEAUX",410,324,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",410,324,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",410,324,"02-08-2023","Tulsa","Houston"
"JWANROBERTS",410,324,"02-08-2023","Tulsa","Houston"
"RYANELVIN",410,324,"02-08-2023","Tulsa","Houston"
"EMANUELSHARP",324,301,"02-08-2023","Tulsa","Houston"
"TERRANCEARCENEAUX",324,301,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",324,301,"02-08-2023","Tulsa","Houston"
"JWANROBERTS",324,301,"02-08-2023","Tulsa","Houston"
"RYANELVIN",324,301,"02-08-2023","Tulsa","Houston"
"EMANUELSHARP",301,283,"02-08-2023","Tulsa","Houston"
"TERRANCEARCENEAUX",301,283,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",301,283,"02-08-2023","Tulsa","Houston"
"JWANROBERTS",301,283,"02-08-2023","Tulsa","Houston"
"RYANELVIN",301,283,"02-08-2023","Tulsa","Houston"
"EMANUELSHARP",283,201,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",283,201,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",283,201,"02-08-2023","Tulsa","Houston"
"JAVIERFRANCIS",283,201,"02-08-2023","Tulsa","Houston"
"RYANELVIN",283,201,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",201,33,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",201,33,"02-08-2023","Tulsa","Houston"
"JAVIERFRANCIS",201,33,"02-08-2023","Tulsa","Houston"
"RYANELVIN",201,33,"02-08-2023","Tulsa","Houston"
"DARIUSBOWSER",201,33,"02-08-2023","Tulsa","Houston"
"JAMALSHEAD",33,0,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",33,0,"02-08-2023","Tulsa","Houston"
"JAVIERFRANCIS",33,0,"02-08-2023","Tulsa","Houston"
"RYANELVIN",33,0,"02-08-2023","Tulsa","Houston"
"DARIUSBOWSER",33,0,"02-08-2023","Tulsa","Houston"
"TRAMONMARK",2400,2280,"02-16-2023","SMU","Houston"
"MARCUSSASSER",2400,2280,"02-16-2023","SMU","Houston"
"JWANROBERTS",2400,2280,"02-16-2023","SMU","Houston"
"JAMALSHEAD",2400,2280,"02-16-2023","SMU","Houston"
"JARACEWALKER",2400,2280,"02-16-2023","SMU","Houston"
"TRAMONMARK",2280,2146,"02-16-2023","SMU","Houston"
"MARCUSSASSER",2280,2146,"02-16-2023","SMU","Houston"
"JAMALSHEAD",2280,2146,"02-16-2023","SMU","Houston"
"REGGIECHANEY",2280,2146,"02-16-2023","SMU","Houston"
"JARACEWALKER",2280,2146,"02-16-2023","SMU","Houston"
"TRAMONMARK",2146,2104,"02-16-2023","SMU","Houston"
"MARCUSSASSER",2146,2104,"02-16-2023","SMU","Houston"
"JAMALSHEAD",2146,2104,"02-16-2023","SMU","Houston"
"REGGIECHANEY",2146,2104,"02-16-2023","SMU","Houston"
"JARACEWALKER",2146,2104,"02-16-2023","SMU","Houston"
"TRAMONMARK",2104,2027,"02-16-2023","SMU","Houston"
"MARCUSSASSER",2104,2027,"02-16-2023","SMU","Houston"
"JWANROBERTS",2104,2027,"02-16-2023","SMU","Houston"
"JAMALSHEAD",2104,2027,"02-16-2023","SMU","Houston"
"REGGIECHANEY",2104,2027,"02-16-2023","SMU","Houston"
"MARCUSSASSER",2027,1964,"02-16-2023","SMU","Houston"
"JWANROBERTS",2027,1964,"02-16-2023","SMU","Houston"
"JAMALSHEAD",2027,1964,"02-16-2023","SMU","Houston"
"JAVIERFRANCIS",2027,1964,"02-16-2023","SMU","Houston"
"EMANUELSHARP",2027,1964,"02-16-2023","SMU","Houston"
"TRAMONMARK",1964,1919,"02-16-2023","SMU","Houston"
"MARCUSSASSER",1964,1919,"02-16-2023","SMU","Houston"
"JWANROBERTS",1964,1919,"02-16-2023","SMU","Houston"
"JARACEWALKER",1964,1919,"02-16-2023","SMU","Houston"
"EMANUELSHARP",1964,1919,"02-16-2023","SMU","Houston"
"TRAMONMARK",1919,1880,"02-16-2023","SMU","Houston"
"JWANROBERTS",1919,1880,"02-16-2023","SMU","Houston"
"JAMALSHEAD",1919,1880,"02-16-2023","SMU","Houston"
"JARACEWALKER",1919,1880,"02-16-2023","SMU","Houston"
"EMANUELSHARP",1919,1880,"02-16-2023","SMU","Houston"
"TRAMONMARK",1880,1713,"02-16-2023","SMU","Houston"
"JWANROBERTS",1880,1713,"02-16-2023","SMU","Houston"
"JAMALSHEAD",1880,1713,"02-16-2023","SMU","Houston"
"JARACEWALKER",1880,1713,"02-16-2023","SMU","Houston"
"EMANUELSHARP",1880,1713,"02-16-2023","SMU","Houston"
"TRAMONMARK",1713,1670,"02-16-2023","SMU","Houston"
"MARCUSSASSER",1713,1670,"02-16-2023","SMU","Houston"
"JAMALSHEAD",1713,1670,"02-16-2023","SMU","Houston"
"JARACEWALKER",1713,1670,"02-16-2023","SMU","Houston"
"JAVIERFRANCIS",1713,1670,"02-16-2023","SMU","Houston"
"TRAMONMARK",1670,1549,"02-16-2023","SMU","Houston"
"MARCUSSASSER",1670,1549,"02-16-2023","SMU","Houston"
"JAMALSHEAD",1670,1549,"02-16-2023","SMU","Houston"
"JARACEWALKER",1670,1549,"02-16-2023","SMU","Houston"
"JAVIERFRANCIS",1670,1549,"02-16-2023","SMU","Houston"
"MARCUSSASSER",1549,1431,"02-16-2023","SMU","Houston"
"JAMALSHEAD",1549,1431,"02-16-2023","SMU","Houston"
"JARACEWALKER",1549,1431,"02-16-2023","SMU","Houston"
"JAVIERFRANCIS",1549,1431,"02-16-2023","SMU","Houston"
"EMANUELSHARP",1549,1431,"02-16-2023","SMU","Houston"
"MARCUSSASSER",1431,1364,"02-16-2023","SMU","Houston"
"JWANROBERTS",1431,1364,"02-16-2023","SMU","Houston"
"JAMALSHEAD",1431,1364,"02-16-2023","SMU","Houston"
"JARACEWALKER",1431,1364,"02-16-2023","SMU","Houston"
"EMANUELSHARP",1431,1364,"02-16-2023","SMU","Houston"
"MARCUSSASSER",1364,1310,"02-16-2023","SMU","Houston"
"JWANROBERTS",1364,1310,"02-16-2023","SMU","Houston"
"JAMALSHEAD",1364,1310,"02-16-2023","SMU","Houston"
"JARACEWALKER",1364,1310,"02-16-2023","SMU","Houston"
"EMANUELSHARP",1364,1310,"02-16-2023","SMU","Houston"
"MARCUSSASSER",1310,1231,"02-16-2023","SMU","Houston"
"JAMALSHEAD",1310,1231,"02-16-2023","SMU","Houston"
"REGGIECHANEY",1310,1231,"02-16-2023","SMU","Houston"
"JARACEWALKER",1310,1231,"02-16-2023","SMU","Houston"
"EMANUELSHARP",1310,1231,"02-16-2023","SMU","Houston"
"MARCUSSASSER",1231,1227,"02-16-2023","SMU","Houston"
"JAMALSHEAD",1231,1227,"02-16-2023","SMU","Houston"
"REGGIECHANEY",1231,1227,"02-16-2023","SMU","Houston"
"JARACEWALKER",1231,1227,"02-16-2023","SMU","Houston"
"EMANUELSHARP",1231,1227,"02-16-2023","SMU","Houston"
"MARCUSSASSER",1227,1200,"02-16-2023","SMU","Houston"
"JAMALSHEAD",1227,1200,"02-16-2023","SMU","Houston"
"REGGIECHANEY",1227,1200,"02-16-2023","SMU","Houston"
"JARACEWALKER",1227,1200,"02-16-2023","SMU","Houston"
"EMANUELSHARP",1227,1200,"02-16-2023","SMU","Houston"
"TRAMONMARK",1200,1141,"02-16-2023","SMU","Houston"
"JARACEWALKER",1200,1141,"02-16-2023","SMU","Houston"
"JAMALSHEAD",1200,1141,"02-16-2023","SMU","Houston"
"MARCUSSASSER",1200,1141,"02-16-2023","SMU","Houston"
"REGGIECHANEY",1200,1141,"02-16-2023","SMU","Houston"
"TRAMONMARK",1141,896,"02-16-2023","SMU","Houston"
"JARACEWALKER",1141,896,"02-16-2023","SMU","Houston"
"JAMALSHEAD",1141,896,"02-16-2023","SMU","Houston"
"MARCUSSASSER",1141,896,"02-16-2023","SMU","Houston"
"REGGIECHANEY",1141,896,"02-16-2023","SMU","Houston"
"EMANUELSHARP",896,855,"02-16-2023","SMU","Houston"
"TRAMONMARK",896,855,"02-16-2023","SMU","Houston"
"JARACEWALKER",896,855,"02-16-2023","SMU","Houston"
"MARCUSSASSER",896,855,"02-16-2023","SMU","Houston"
"JWANROBERTS",896,855,"02-16-2023","SMU","Houston"
"EMANUELSHARP",855,810,"02-16-2023","SMU","Houston"
"TRAMONMARK",855,810,"02-16-2023","SMU","Houston"
"JARACEWALKER",855,810,"02-16-2023","SMU","Houston"
"MARCUSSASSER",855,810,"02-16-2023","SMU","Houston"
"JWANROBERTS",855,810,"02-16-2023","SMU","Houston"
"EMANUELSHARP",810,722,"02-16-2023","SMU","Houston"
"TRAMONMARK",810,722,"02-16-2023","SMU","Houston"
"MARCUSSASSER",810,722,"02-16-2023","SMU","Houston"
"REGGIECHANEY",810,722,"02-16-2023","SMU","Houston"
"JWANROBERTS",810,722,"02-16-2023","SMU","Houston"
"EMANUELSHARP",722,653,"02-16-2023","SMU","Houston"
"TRAMONMARK",722,653,"02-16-2023","SMU","Houston"
"JAMALSHEAD",722,653,"02-16-2023","SMU","Houston"
"REGGIECHANEY",722,653,"02-16-2023","SMU","Houston"
"JWANROBERTS",722,653,"02-16-2023","SMU","Houston"
"EMANUELSHARP",653,591,"02-16-2023","SMU","Houston"
"TRAMONMARK",653,591,"02-16-2023","SMU","Houston"
"JAMALSHEAD",653,591,"02-16-2023","SMU","Houston"
"REGGIECHANEY",653,591,"02-16-2023","SMU","Houston"
"JWANROBERTS",653,591,"02-16-2023","SMU","Houston"
"EMANUELSHARP",591,555,"02-16-2023","SMU","Houston"
"JARACEWALKER",591,555,"02-16-2023","SMU","Houston"
"JAMALSHEAD",591,555,"02-16-2023","SMU","Houston"
"MARCUSSASSER",591,555,"02-16-2023","SMU","Houston"
"JWANROBERTS",591,555,"02-16-2023","SMU","Houston"
"EMANUELSHARP",555,276,"02-16-2023","SMU","Houston"
"JARACEWALKER",555,276,"02-16-2023","SMU","Houston"
"JAMALSHEAD",555,276,"02-16-2023","SMU","Houston"
"MARCUSSASSER",555,276,"02-16-2023","SMU","Houston"
"JWANROBERTS",555,276,"02-16-2023","SMU","Houston"
"EMANUELSHARP",276,225,"02-16-2023","SMU","Houston"
"TRAMONMARK",276,225,"02-16-2023","SMU","Houston"
"MARCUSSASSER",276,225,"02-16-2023","SMU","Houston"
"JWANROBERTS",276,225,"02-16-2023","SMU","Houston"
"JAVIERFRANCIS",276,225,"02-16-2023","SMU","Houston"
"EMANUELSHARP",225,206,"02-16-2023","SMU","Houston"
"TRAMONMARK",225,206,"02-16-2023","SMU","Houston"
"MARCUSSASSER",225,206,"02-16-2023","SMU","Houston"
"JWANROBERTS",225,206,"02-16-2023","SMU","Houston"
"JAVIERFRANCIS",225,206,"02-16-2023","SMU","Houston"
"TRAMONMARK",206,0,"02-16-2023","SMU","Houston"
"JAMALSHEAD",206,0,"02-16-2023","SMU","Houston"
"MARCUSSASSER",206,0,"02-16-2023","SMU","Houston"
"REGGIECHANEY",206,0,"02-16-2023","SMU","Houston"
"JWANROBERTS",206,0,"02-16-2023","SMU","Houston"
"JWANROBERTS",2400,2242,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",2400,2242,"02-19-2023","Memphis","Houston"
"JARACEWALKER",2400,2242,"02-19-2023","Memphis","Houston"
"TRAMONMARK",2400,2242,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",2400,2242,"02-19-2023","Memphis","Houston"
"JWANROBERTS",2242,2212,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",2242,2212,"02-19-2023","Memphis","Houston"
"JARACEWALKER",2242,2212,"02-19-2023","Memphis","Houston"
"TRAMONMARK",2242,2212,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",2242,2212,"02-19-2023","Memphis","Houston"
"JWANROBERTS",2212,2151,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",2212,2151,"02-19-2023","Memphis","Houston"
"JARACEWALKER",2212,2151,"02-19-2023","Memphis","Houston"
"TRAMONMARK",2212,2151,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",2212,2151,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",2151,2099,"02-19-2023","Memphis","Houston"
"JARACEWALKER",2151,2099,"02-19-2023","Memphis","Houston"
"TRAMONMARK",2151,2099,"02-19-2023","Memphis","Houston"
"REGGIECHANEY",2151,2099,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",2151,2099,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",2099,2066,"02-19-2023","Memphis","Houston"
"JARACEWALKER",2099,2066,"02-19-2023","Memphis","Houston"
"TRAMONMARK",2099,2066,"02-19-2023","Memphis","Houston"
"REGGIECHANEY",2099,2066,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",2099,2066,"02-19-2023","Memphis","Houston"
"JWANROBERTS",2066,2040,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",2066,2040,"02-19-2023","Memphis","Houston"
"TRAMONMARK",2066,2040,"02-19-2023","Memphis","Houston"
"REGGIECHANEY",2066,2040,"02-19-2023","Memphis","Houston"
"EMANUELSHARP",2066,2040,"02-19-2023","Memphis","Houston"
"JWANROBERTS",2040,1968,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",2040,1968,"02-19-2023","Memphis","Houston"
"TRAMONMARK",2040,1968,"02-19-2023","Memphis","Houston"
"REGGIECHANEY",2040,1968,"02-19-2023","Memphis","Houston"
"EMANUELSHARP",2040,1968,"02-19-2023","Memphis","Houston"
"JWANROBERTS",1968,1920,"02-19-2023","Memphis","Houston"
"TRAMONMARK",1968,1920,"02-19-2023","Memphis","Houston"
"REGGIECHANEY",1968,1920,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",1968,1920,"02-19-2023","Memphis","Houston"
"EMANUELSHARP",1968,1920,"02-19-2023","Memphis","Houston"
"JWANROBERTS",1920,1868,"02-19-2023","Memphis","Houston"
"JARACEWALKER",1920,1868,"02-19-2023","Memphis","Houston"
"TRAMONMARK",1920,1868,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",1920,1868,"02-19-2023","Memphis","Houston"
"EMANUELSHARP",1920,1868,"02-19-2023","Memphis","Houston"
"JWANROBERTS",1868,1824,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",1868,1824,"02-19-2023","Memphis","Houston"
"JARACEWALKER",1868,1824,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",1868,1824,"02-19-2023","Memphis","Houston"
"EMANUELSHARP",1868,1824,"02-19-2023","Memphis","Houston"
"JWANROBERTS",1824,1771,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",1824,1771,"02-19-2023","Memphis","Houston"
"JARACEWALKER",1824,1771,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",1824,1771,"02-19-2023","Memphis","Houston"
"EMANUELSHARP",1824,1771,"02-19-2023","Memphis","Houston"
"JWANROBERTS",1771,1743,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",1771,1743,"02-19-2023","Memphis","Houston"
"JARACEWALKER",1771,1743,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",1771,1743,"02-19-2023","Memphis","Houston"
"TERRANCEARCENEAUX",1771,1743,"02-19-2023","Memphis","Houston"
"JWANROBERTS",1743,1666,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",1743,1666,"02-19-2023","Memphis","Houston"
"REGGIECHANEY",1743,1666,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",1743,1666,"02-19-2023","Memphis","Houston"
"TERRANCEARCENEAUX",1743,1666,"02-19-2023","Memphis","Houston"
"JWANROBERTS",1666,1620,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",1666,1620,"02-19-2023","Memphis","Houston"
"REGGIECHANEY",1666,1620,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",1666,1620,"02-19-2023","Memphis","Houston"
"TERRANCEARCENEAUX",1666,1620,"02-19-2023","Memphis","Houston"
"JWANROBERTS",1620,1488,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",1620,1488,"02-19-2023","Memphis","Houston"
"REGGIECHANEY",1620,1488,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",1620,1488,"02-19-2023","Memphis","Houston"
"TERRANCEARCENEAUX",1620,1488,"02-19-2023","Memphis","Houston"
"JWANROBERTS",1488,1426,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",1488,1426,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",1488,1426,"02-19-2023","Memphis","Houston"
"TERRANCEARCENEAUX",1488,1426,"02-19-2023","Memphis","Houston"
"JAVIERFRANCIS",1488,1426,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",1426,1355,"02-19-2023","Memphis","Houston"
"TRAMONMARK",1426,1355,"02-19-2023","Memphis","Houston"
"REGGIECHANEY",1426,1355,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",1426,1355,"02-19-2023","Memphis","Houston"
"TERRANCEARCENEAUX",1426,1355,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",1355,1235,"02-19-2023","Memphis","Houston"
"TRAMONMARK",1355,1235,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",1355,1235,"02-19-2023","Memphis","Houston"
"TERRANCEARCENEAUX",1355,1235,"02-19-2023","Memphis","Houston"
"JAVIERFRANCIS",1355,1235,"02-19-2023","Memphis","Houston"
"JWANROBERTS",1235,1200,"02-19-2023","Memphis","Houston"
"TRAMONMARK",1235,1200,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",1235,1200,"02-19-2023","Memphis","Houston"
"EMANUELSHARP",1235,1200,"02-19-2023","Memphis","Houston"
"JAVIERFRANCIS",1235,1200,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",1200,1037,"02-19-2023","Memphis","Houston"
"JARACEWALKER",1200,1037,"02-19-2023","Memphis","Houston"
"TRAMONMARK",1200,1037,"02-19-2023","Memphis","Houston"
"JWANROBERTS",1200,1037,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",1200,1037,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",1037,992,"02-19-2023","Memphis","Houston"
"JARACEWALKER",1037,992,"02-19-2023","Memphis","Houston"
"TRAMONMARK",1037,992,"02-19-2023","Memphis","Houston"
"JWANROBERTS",1037,992,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",1037,992,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",992,828,"02-19-2023","Memphis","Houston"
"JARACEWALKER",992,828,"02-19-2023","Memphis","Houston"
"TRAMONMARK",992,828,"02-19-2023","Memphis","Houston"
"JWANROBERTS",992,828,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",992,828,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",828,822,"02-19-2023","Memphis","Houston"
"JARACEWALKER",828,822,"02-19-2023","Memphis","Houston"
"TRAMONMARK",828,822,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",828,822,"02-19-2023","Memphis","Houston"
"REGGIECHANEY",828,822,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",822,771,"02-19-2023","Memphis","Houston"
"JARACEWALKER",822,771,"02-19-2023","Memphis","Houston"
"TRAMONMARK",822,771,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",822,771,"02-19-2023","Memphis","Houston"
"REGGIECHANEY",822,771,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",771,743,"02-19-2023","Memphis","Houston"
"TRAMONMARK",771,743,"02-19-2023","Memphis","Houston"
"JWANROBERTS",771,743,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",771,743,"02-19-2023","Memphis","Houston"
"REGGIECHANEY",771,743,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",743,716,"02-19-2023","Memphis","Houston"
"TRAMONMARK",743,716,"02-19-2023","Memphis","Houston"
"JWANROBERTS",743,716,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",743,716,"02-19-2023","Memphis","Houston"
"REGGIECHANEY",743,716,"02-19-2023","Memphis","Houston"
"EMANUELSHARP",716,603,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",716,603,"02-19-2023","Memphis","Houston"
"JWANROBERTS",716,603,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",716,603,"02-19-2023","Memphis","Houston"
"REGGIECHANEY",716,603,"02-19-2023","Memphis","Houston"
"EMANUELSHARP",603,577,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",603,577,"02-19-2023","Memphis","Houston"
"JARACEWALKER",603,577,"02-19-2023","Memphis","Houston"
"JWANROBERTS",603,577,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",603,577,"02-19-2023","Memphis","Houston"
"EMANUELSHARP",577,520,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",577,520,"02-19-2023","Memphis","Houston"
"JARACEWALKER",577,520,"02-19-2023","Memphis","Houston"
"JWANROBERTS",577,520,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",577,520,"02-19-2023","Memphis","Houston"
"EMANUELSHARP",520,494,"02-19-2023","Memphis","Houston"
"JARACEWALKER",520,494,"02-19-2023","Memphis","Houston"
"TRAMONMARK",520,494,"02-19-2023","Memphis","Houston"
"JWANROBERTS",520,494,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",520,494,"02-19-2023","Memphis","Houston"
"EMANUELSHARP",494,429,"02-19-2023","Memphis","Houston"
"JARACEWALKER",494,429,"02-19-2023","Memphis","Houston"
"TRAMONMARK",494,429,"02-19-2023","Memphis","Houston"
"JWANROBERTS",494,429,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",494,429,"02-19-2023","Memphis","Houston"
"EMANUELSHARP",429,366,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",429,366,"02-19-2023","Memphis","Houston"
"TRAMONMARK",429,366,"02-19-2023","Memphis","Houston"
"JWANROBERTS",429,366,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",429,366,"02-19-2023","Memphis","Houston"
"EMANUELSHARP",366,346,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",366,346,"02-19-2023","Memphis","Houston"
"TRAMONMARK",366,346,"02-19-2023","Memphis","Houston"
"JWANROBERTS",366,346,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",366,346,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",346,298,"02-19-2023","Memphis","Houston"
"JARACEWALKER",346,298,"02-19-2023","Memphis","Houston"
"TRAMONMARK",346,298,"02-19-2023","Memphis","Houston"
"JWANROBERTS",346,298,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",346,298,"02-19-2023","Memphis","Houston"
"EMANUELSHARP",298,273,"02-19-2023","Memphis","Houston"
"JAMALSHEAD",298,273,"02-19-2023","Memphis","Houston"
"JARACEWALKER",298,273,"02-19-2023","Memphis","Houston"
"JWANROBERTS",298,273,"02-19-2023","Memphis","Houston"
"MARCUSSASSER",298,273,"02-19-2023","Memphis","Houston"
"EMANUELSHARP",273,224,"02-19-2023","Memphis","Houston"
